Nr,Name,Address,Email,Telefon,Web
1809,Schmitz GmbH,Krefelder Str. 180 41748  Viersen-Stadtmitte,,(02162) 8 15 70-0,https://www.gelbeseiten.de/gsbiz/9414a922-08b5-4878-8e3c-75c9c5d83bcb
1810,TERO GmbH,Oberste Linde 5 40882  Ratingen-Homberg,,(02102) 54 00-0,https://www.gelbeseiten.de/gsbiz/67c625fa-6af1-4cba-a213-7b9149b353da
1811,SAROBA GmbH Sanitär- und Heizungsbau,Lehnitzstr. 73 16515  Oranienburg,info@saroba.com,(03301) 36 77,https://www.gelbeseiten.de/gsbiz/5fe012d7-dcde-4c12-9551-f3b33e019386
1812,Fr. Richter Bauunternehmung GmbH Fr. Richter Rohrleitungsbau GmbH,Schenkebier Stanne 6 34127  Kassel-Nord-Holland,,(0561) 9 83 98 30,https://www.gelbeseiten.de/gsbiz/2ee21c8d-b9cf-4d10-a010-e1a83e117db0
1813,Isotec Ges. f. Isoliertech. u. Montage mbH,47749  Krefeld,info@isotec-krefeld.de,(02151) 52 07 62,https://www.gelbeseiten.de/gsbiz/a579979d-e5b6-472a-a4ce-27a82f5ed000
1814,ZAISER FRIEDRICH GMBH,Kurt-Römer-Str. 3 97424  Schweinfurt-Süd,info@zaiser-sw.de,(09721) 6 81 00,https://www.gelbeseiten.de/gsbiz/979f14f0-1c2e-4b53-a603-e46f65c9add9
1815,Alpha-Pumpen-Technik GmbH,Johannes-Kepler-Str. 3 28816  Stuhr,info@alphapumpen.de,(0421) 48 58 90,https://www.gelbeseiten.de/gsbiz/57f63dbe-9566-4bbe-b657-92d43075886e
1816,JÄGER Haustechnik,Im Mittelfeld 13 76135  Karlsruhe-Beiertheim-Bulach,info@jaeger-haustechnik.de,(0721) 8 31 84 06-0,https://www.gelbeseiten.de/gsbiz/45c711fd-1fdd-4bbb-885b-3e5fa98e44ce
1817,Barth u. Laux GbR,Schulstr. 38 09125  Chemnitz-Altchemnitz,,(0371) 53 91 80,https://www.gelbeseiten.de/gsbiz/9f4630e6-8ca9-49ff-85d5-1fcfcbee0aad
1818,Barth u. Laux GbR,Schulstr. 38 09125  Chemnitz-Altchemnitz,,(0371) 53 91 80,https://www.gelbeseiten.de/gsbiz/9f4630e6-8ca9-49ff-85d5-1fcfcbee0aad
1819,Bau Leipzig Land GmbH,Hauptstr. 130-134 04416  Markkleeberg,bau_leipzig_land_gmbh@t-online.de,(034299) 70 79 10,https://www.gelbeseiten.de/gsbiz/3d4ed3cb-ea00-41fc-99ac-e64ce9f2d29c
1820,Lingen,Renneperstr. 10 41366  Schwalmtal-Renneperstr.,,(02163) 57 14 93,https://www.gelbeseiten.de/gsbiz/a5e22726-2d41-44d7-a5a0-f6b12e78a709
1821,"Schwalger, Frank",Kalkarer Str. 21 47574  Goch,schwalger.frank@yahoo.de,(02823) 79 47,https://www.gelbeseiten.de/gsbiz/6cac94ec-3148-4d2b-80df-f8f04076addf
1822,Uzunidis Apostolos Sanitär - Heizung - Kundendienst,Rosengartenplatz 7 68161  Mannheim-Oststadt,a.uzunidis@t-online.de,(0621) 1 22 55 50,https://www.gelbeseiten.de/gsbiz/5fd9b693-adf0-477a-beff-082f4e1de4d0
1823,Walter Bauer GmbH & Co. KG,Industriestr. 1 93486  Runding-Langwitz,info@wb-bauer.de,(09971) 9 95 16-0,https://www.gelbeseiten.de/gsbiz/b6ceaf5e-d9fd-4af1-abc3-6684297fe629
1824,Heizungstechnik Zittau GmbH,Rietschelstr. 8 02763  Zittau,heizungstechnik-zittau@t-online.de,(03583) 51 25 62,https://www.gelbeseiten.de/gsbiz/0177603c-f01e-4a05-9a2f-194b4a275762
1825,Kleinheider Uwe,Höhenweg 32 49170  Hagen,info@uwe.kleinheider.de,(05401) 3 28 19,https://www.gelbeseiten.de/gsbiz/839e4074-3e00-4bee-87fe-0f0bbbec37fd
1826,Fränkische Baugesellschaft Freileitungsbau- und Elektroinstallation GmbH,Carl-Kolb-Str. 26 95448  Bayreuth-Laineck,,(0921) 7 26 12-0,https://www.gelbeseiten.de/gsbiz/3c44ada0-400e-4dd3-a498-29bc57f7d921
1827,MOSNER CHRISTIAN,Antonius-Ertl-Str. 6 92280  Kastl,,(09625) 4 63,https://www.gelbeseiten.de/gsbiz/ee0a9484-c2ed-4563-b632-cfc965c553b0
1828,PS-Rohrreinigung,Eichenring 18B 16727  Velten,info@ps-rohrreinigung.de,(03304) 20 12 38-0,https://www.gelbeseiten.de/gsbiz/f1fb93c6-b4a7-4e1c-8f5b-f1609c816bd6
1829,HMAS Asphalt- und Straßenbau GmbH,An der B 1 12 14550  Groß Kreutz (Havel),info@hmas-potsdam.de,(033207) 56 38 44,https://www.gelbeseiten.de/gsbiz/99bb135c-48a7-4b3f-931c-2c9331a173e1
1830,Kerker Tiefbau GmbH,Zielitzstr. 4 14822  Linthe-Alt Bork,kerker-baustoffe@web.de,(033845) 4 05 99,https://www.gelbeseiten.de/gsbiz/f556384b-99da-4370-80b2-e35e40a17e64
1831,Bernd Müller Sanitär & Heizungs GmbH,Rudolf-Diesel-Str. 7 69207  Sandhausen,bernd.mueller.sanitaer@t-online.de,(06224) 5 30 82,https://www.gelbeseiten.de/gsbiz/05d16011-23f5-413a-8b4f-8b3be879731d
1832,Drucklufttechnik Frick-Kompressoren Frick,Oberdorfer Str. 10 82278  Althegenberg,dtfrick@online.de,(08202) 7 54 41 48,https://www.gelbeseiten.de/gsbiz/e3d09e23-dc68-4446-bd83-c114bfac960b
1833,Kussatz & Schuster Bau GmbH,Akazienstr. 19 15907  Lübben (Spreewald),info@kussatz-schuster.de,(03546) 27 39-0,https://www.gelbeseiten.de/gsbiz/77f1182f-2838-443a-9374-acecd5b32061
1834,Bätz Bau GmbH,Schlosserstr. 8-10 76448  Durmersheim,info@baetz-bau.de,(07245) 8 09 99 60,https://www.gelbeseiten.de/gsbiz/cf8825dd-1ecd-475a-80ae-512e106dcb6c
1835,Die Stahlwerker GmbH,Hahnenkammstr. 20 63811  Stockstadt,info@die-stahlwerker.de,(06027) 97 94 70,https://www.gelbeseiten.de/gsbiz/57d91ef0-0d09-4a29-8947-c9d059036cbe
1836,Röhrsdorfer Bauhof Tiefbau GmbH,Chemnitzer Str. 5 09247  Chemnitz-Röhrsdorf,info@roehbau.de,(03722) 50 01 33,https://www.gelbeseiten.de/gsbiz/fd603b9c-f41f-4b18-aa3d-03fe9e6f5fe0
1837,Röhrsdorfer Bauhof Tiefbau GmbH,Chemnitzer Str. 5 09247  Chemnitz-Röhrsdorf,info@roehbau.de,(03722) 50 01 33,https://www.gelbeseiten.de/gsbiz/fd603b9c-f41f-4b18-aa3d-03fe9e6f5fe0
1838,STK BAU Philipp Klein Straßen- u. Tiefbau,Ketziner Str. 32D 14476  Potsdam-Fahrland,stk-bau@gmx.de,(033208) 22 06 45,https://www.gelbeseiten.de/gsbiz/abe83614-e540-4b31-905a-a56e6df4765d
1839,Wilhelm Krug Heizung & Sanitär Inh. Thomas Kaune,Leonhardtstr. 1 30175  Hannover-Mitte,info@krug-nuhn.de,(0511) 34 10 87,https://www.gelbeseiten.de/gsbiz/23c4acf8-36f1-4448-8d72-ec11bb7a3c61
1840,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1841,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1842,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1843,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1844,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1845,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1846,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1847,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1848,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1849,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1850,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1851,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1852,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1853,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1854,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1855,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1856,Tankbau Hassler GmbH,Liebigstr. 11 91126  Schwabach,info@tankbau-hassler.de,(09155) 0 91 22-9 83 94 08,https://www.gelbeseiten.de/gsbiz/88c84fa4-88b1-40d8-ad1b-eccec19c0d77
1857,Ga-tec Gebäude- und Anlagentechnik GmbH,Im Metzenacker 5 76532  Baden-Baden-Weststadt,info.baden-baden@ga-tec.de,(07221) 6 89-0,https://www.gelbeseiten.de/gsbiz/f262fdd2-9ae0-485c-b8c3-2ffe33a132ce
1858,Martin Czarnowsky Isoliertechnik GmbH & Co. KG,Carl-Zeiss-Str. 50 33334  Gütersloh-Innenstadt,info@mciso.de,(05241) 68 84 10,https://www.gelbeseiten.de/gsbiz/1be2fdf6-7643-4518-aa81-0520d77c637e
1859,MK Hydraulik GmbH & Co. KG,Leinenweberstr. 10 79108  Freiburg-Hochdorf,info@mk-hydraulik.de,(0761) 1 50 77 48,https://www.gelbeseiten.de/gsbiz/9532c428-250c-48b5-9f6c-efd7b08fda65
1860,Rohr- und Kanalreinigung Kretzschmar - Abwassertechnik,Güterstr. 3A 79618  Rheinfelden,mk-abwassertechnik@web.de,(07623) 7 41 90 42,https://www.gelbeseiten.de/gsbiz/8e8e0432-5777-42ec-8ad9-de4018abbe7d
1861,Winckler Garten- und Landschaftsbau Fachbetrieb GmbH & Co. KG,Bassenflether Chaussee 4A 21723  Hollern-Twielenfleth,info@galabau-winckler.de,(04141) 80 01 78,https://www.gelbeseiten.de/gsbiz/29aa77e5-1212-4b90-9f79-88ef48a615ee
1862,BEGA.tec GmbH,Torgauer Str. 12-15 10829  Berlin-Schöneberg,goschin@begatec.de,(030) 1 20 21 13 02,https://www.gelbeseiten.de/gsbiz/9fa27952-ab30-4af1-8909-4c5f6d6a7981
1863,Echle Bau GmbH & Co. KG Bauunternehmen,Hexenmatt 9/1 77933  Lahr-Reichenbach,markus@echle-bau.de,(07821) 97 76 22,https://www.gelbeseiten.de/gsbiz/126a37b3-9de2-40a0-9d84-f83ba868343c
1864,Bold GmbH,Alte Auerstraße 63B 86156  Augsburg-Bärenkeller,info@bold-sanitaer.de,(0821) 20 74 84-40,https://www.gelbeseiten.de/gsbiz/0e61b277-5d61-4b2f-9e26-903725b2593b
1865,Stefan Mayer Bohrungen GmbH & Co. KG,Wendelsteinstr. 10 83135  Schechen-Hochstätt,info@mayer-bohrungen.de,(08039) 40 98 46,https://www.gelbeseiten.de/gsbiz/a37bcd18-5c7c-4123-beff-04bbae375f7c
1866,Wander Andreas,Julius-Echter-Str. 24 97264  Helmstadt,,(09369) 33 55,https://www.gelbeseiten.de/gsbiz/a645a4d1-9a11-432a-80b3-8f73cb8f3ed9
1867,Heizungsbau Haug + Hucke,Heegstr. 26 45356  Essen-Bergeborbeck,info@haug-hucke.de,(0201) 34 10 96,https://www.gelbeseiten.de/gsbiz/8b15541f-b68f-4e57-a8e3-d5a3bc51c514
1868,Knoth Sanitär- u. Heizungstechnik Inh. Jörg Schmidt-Junga,Madamenweg 54 38118  Braunschweig,hajoknoth@freenet.de,(0531) 89 42 38,https://www.gelbeseiten.de/gsbiz/8357938e-126e-4281-98de-1356a590ea07
1869,Stallmann H.-G.,Christine-Englerth-Str. 17 45665  Recklinghausen-Suderwich,kontakt@schlosserei-stallmann.de,(02361) 8 16 13,https://www.gelbeseiten.de/gsbiz/455db53c-c959-4a08-8cac-a4c0d44f0d05
1870,Kubank Tiefbau & Ausrüstung GmbH,Tröbigauer Str. 7 01904  Neukirch,,(035951) 3 29 80,https://www.gelbeseiten.de/gsbiz/c3aef580-69c2-4444-9559-c49fc6d9bdd2
1871,Löhnert Roswitha HaBeTec Haus-u.Betriebs-Technik,Mettmanner Str. 123 40882  Ratingen-Schwarzbach,,(02102) 5 35 80 70,https://www.gelbeseiten.de/gsbiz/2d7026c5-c0c9-40c1-9338-45050c2fca0e
1872,"E. H. Haak GmbH - Tief-/Straßen-/Kanalbau, Pflasterbau, Garten- und Landschaftsbau",Spessartstr. 11 64354  Reinheim-Zeilhard,info@haak-gmbh.de,(06162) 8 21 87,https://www.gelbeseiten.de/gsbiz/fc10c85c-388a-48c2-8177-e2bdc211fb6a
1873,"E. H. Haak GmbH - Tief-/Straßen-/Kanalbau, Pflasterbau, Garten- und Landschaftsbau",Spessartstr. 11 64354  Reinheim-Zeilhard,info@haak-gmbh.de,(06162) 8 21 87,https://www.gelbeseiten.de/gsbiz/f3f73c2c-b9e2-451f-8d0c-13e381d98d65
1874,Heizungs- u. Lüftungsbau HOLZ,Genkeler Str. 42 58540  Meinerzhagen,info@heizungsbau-holz.de,(02354) 92 58-0,https://www.gelbeseiten.de/gsbiz/619cd59c-17bb-4c87-b1d3-6a7ac94d671e
1875,Rohr- und Kanalreinigung Kretzschmar - Abwassertechnik,Hauptstr. 145 79336  Herbolzheim,mk-abwassertechnik@web.de,(07643) 9 37 14 49,https://www.gelbeseiten.de/gsbiz/efa4cc02-c539-49b0-af72-6a308e97dc16
1876,Saida Tanks Öltankservice Qualitätsprüfer,Rüntestr. 50 57074  Siegen-Bürbach,info@saida-tank.de,(0271) 6 13 16,https://www.gelbeseiten.de/gsbiz/73711bdb-bfc7-4f97-a009-c3230781befa
1877,Sanitärinstallationen HOLZ,Genkeler Str. 42 58540  Meinerzhagen,info@heizungsbau-holz.de,(02354) 92 58-0,https://www.gelbeseiten.de/gsbiz/619cd59c-17bb-4c87-b1d3-6a7ac94d671e
1878,Werner Weide GmbH,Vorm Hain 8a 63517  Rodenbach-Niederrodenbach,service@weide-gmbh.de,(06184) 93 91 50,https://www.gelbeseiten.de/gsbiz/9e2edb5c-da87-4d0a-91c9-fff89322b060
1879,Nieweg Heinrich Apparatebau,Am Ringofen 13 41334  Nettetal-Kaldenkirchen,info@nieweg.de,(02157) 87 55-0,https://www.gelbeseiten.de/gsbiz/284972d2-a4c5-4e61-920e-bf61fe257767
1880,Ihnen Baustoffe - Entsorgung,Oldermanns Hof 5 33719  Bielefeld-Oldentrup,info@ihnen-bielefeld.de,(0521) 89 11 66,https://www.gelbeseiten.de/gsbiz/6089ac13-9c4f-4f19-a849-4475e747dcd7
1881,Walter Vaupel GmbH & Co. KG Lufttechnische Anlagen,Fürkerfeldstr. 16 42697  Solingen-Merscheid,vaupel-lufttechnik@dland.de,(0212) 33 34 58,https://www.gelbeseiten.de/gsbiz/7e51f2f3-d27c-4c14-9d06-461f535125d0
1882,FIWO GmbH,Goldkronacher Str. 30 95463  Bindlach-Bindlacher Berg,fiwo-bau@web.de,(09208) 58 09 40,https://www.gelbeseiten.de/gsbiz/994410d9-0fec-4483-8e35-90d3f033366e
1883,OTG Baugesellschaft für Tief- und Rohrleitungsbau mbH,Jahnshofer Weg 3 23758  Oldenburg-Kröß,info@otg-oldenburg.de,(04361) 92-0,https://www.gelbeseiten.de/gsbiz/b1c3f5d5-6635-44b5-a844-60098136054c
1884,arundo GmbH & Co. KG,Im Himmelreich 37 32120  Hiddenhausen-Eilshausen,info@arundo-bau.de,(05223) 6 53 15 60,https://www.gelbeseiten.de/gsbiz/2bc96ec0-0cef-4c0c-8032-914b9214618e
1885,Brunnenbau Berger GmbH,Triftweg 1 16766  Kremmen,info@brunnenbau-berger.de,(033055) 7 06 46,https://www.gelbeseiten.de/gsbiz/5770f6da-1f6f-46f3-a4f9-6424af40761c
1886,Fischer ST-Sanitär GmbH,Am Pferdemarkt 3 30853  Langenhagen-Alt-Langenhagen,sanifisch@st-sanitaer.de,(0511) 77 68 43,https://www.gelbeseiten.de/gsbiz/adc13d6b-de8b-4fc9-a3b0-a5dbbd686d4a
1887,Pumpentechnik Finsterbusch GmbH,Mittelfeld 18 04509  Krostitz-Hohenossig,info@pumpentechnik-finsterbusch.de,(034294) 7 66 43,https://www.gelbeseiten.de/gsbiz/f90c4687-f0a3-41b4-bff4-668a652fb45f
1888,Theodor Schomburg GmbH,Karl-Kellner-Str. 124 30853  Langenhagen-Alt-Langenhagen,info@th-schomburg.de,(0511) 73 74 33,https://www.gelbeseiten.de/gsbiz/2b93f687-5971-42bd-8daf-b0c6484208fc
1889,Verhülsdonk GmbH,Liboriusstr. 121 45881  Gelsenkirchen-Schalke,info@verhuelsdonk-gmbh.de,(0209) 9 82 60-0,https://www.gelbeseiten.de/gsbiz/7fb4b823-6e62-4be3-84e8-bc4377cabe97
1890,DOMS Kabel- u. Kanalbau GmbH - Rohrleitungsbau,Karl-Ulitzka-Str. 7 51373  Leverkusen-Küppersteg,info@domsgmbh.de,(0214) 6 12 65,https://www.gelbeseiten.de/gsbiz/b2ae4334-b112-4605-ae31-cd0fa0a867a1
1891,Jenewein Bernd,Pöttmeser Str. 6 86165  Augsburg-Lechhausen,bernd.jenewein@t-online.de,(0821) 70 31 65,https://www.gelbeseiten.de/gsbiz/6c44fb6a-bb69-48d3-b296-f45162d1a33d
1892,MW Kernlochbohrungen,Schmaler Weg 12 41748  Viersen-Beberich,wodkiewitz@googlemail.com,(02162) 3 64 29 22,https://www.gelbeseiten.de/gsbiz/301f640e-d5ff-4494-87e5-73f9db789ce3
1893,Sanitärinstallation Wodkiewitz,Schmaler Weg 12 41748  Viersen-Beberich,wodkiewitz@googlemail.com,(02162) 3 64 29 22,https://www.gelbeseiten.de/gsbiz/301f640e-d5ff-4494-87e5-73f9db789ce3
1894,Pichel Jochen,Blumenstr. 31 63856  Bessenbach-Keilberg,,(06095) 99 46 27,https://www.gelbeseiten.de/gsbiz/7a43a1ca-d096-4484-87ed-ca8a21ee9270
1895,Stoll GmbH,Daimlerstr. 25 90441  Nürnberg-Schweinau,info@stoll-lufttechnik.de,(0911) 6 21 07-0,https://www.gelbeseiten.de/gsbiz/cd047d8b-c763-4635-9f98-7f01952ee737
1896,Ernst Schnittker GmbH,Marie-Curie-Str. 1 27283  Verden-Eitze,ernst.schnittker@t-online.de,(04231) 9 01 30 40,https://www.gelbeseiten.de/gsbiz/f93cb18f-4090-4ff7-a606-e7477d9c9d93
1897,Rohrreinigung Abflussreinigung Kowalski & Sohn GbR,63741  Aschaffenburg,lucien_kowalski@yahoo.de,(06021) 5 81 35 85,https://www.gelbeseiten.de/gsbiz/64bdfdca-79cb-4d4b-a0ac-a49fedb2e69e
1898,Schweissservice Alexander Leutsch,Thomas-Müntzer-Str. 14 07985  Elsterberg,alexander.leutsch@gmx.de,(0171) 4 26 16 37,https://www.gelbeseiten.de/gsbiz/f3215355-e91c-40f9-bb6d-a7c2f1150372
1899,Amin Rohr-Kanalservice,Hauptstr. 61/1 72186  Empfingen-Wiesenstetten,info@rohrreinigung-amin.de,(07483) 91 26 38,https://www.gelbeseiten.de/gsbiz/501e6e86-bdcf-4fb2-9795-92fa75dbba23
1900,Andreas Thoma Pumpenbau,Schleiestr. 1 31073  Delligsen,pumpenbau-thoma@t-online.de,(05187) 22 45,https://www.gelbeseiten.de/gsbiz/cb21071e-ed28-4029-b162-52c72c8b0467
1901,Reupke Frank,Hauptstr. 279A 30826  Garbsen-Osterwald O. E.,frank-reupke@web.de,(05131) 45 59 37,https://www.gelbeseiten.de/gsbiz/fedb8d8a-3d1b-4650-b3f9-6b28a437a2c1
1902,Röpke & Söhne Inh. Alexander Glufke,Arndtstr. 3-4 38118  Braunschweig,roepke.soehne@web.de,(0531) 33 17 49,https://www.gelbeseiten.de/gsbiz/39e76c88-16cc-48ad-beb1-50f4ac6fd306
1903,Schweißtechnik + Kompressoren Heinz Reiser,Burdastr. 6 77746  Schutterwald,info@reiser-drucklufttechnik.de,(0781) 6 39 07 44,https://www.gelbeseiten.de/gsbiz/f977d630-33fd-4922-87dc-f7f4a8862668
1904,SIAB Südwestdeutsche Industrie- und Anlagen-Baugesellschaft mbH & Co. KG,Klumpensee 14 75177  Pforzheim-Nordstadt,info@siab-bau.de,(07231) 95 18 40,https://www.gelbeseiten.de/gsbiz/d83eb3a8-db6a-485e-8756-29cfb490f9ef
1905,Löser + Anspach GmbH,Daimlerstr. 4 56070  Koblenz-Industriegebiet,info@loeser-anspach.de,(0261) 88 91 40,https://www.gelbeseiten.de/gsbiz/4a7112d1-8bf3-41c2-bc87-f6f2a0617740
1906,APS Kanalbau GmbH,Grasstr. 5 45356  Essen-Borbeck-Mitte,info@aps-kanalbau.de,(0201) 32 89 51,https://www.gelbeseiten.de/gsbiz/7efc5694-e834-4ce6-975f-5fa952cf4cda
1907,Bernhard Kriesten GmbH,Am Rottland 8 58540  Meinerzhagen,info@kriesten.com,(02354) 7 01 08 01-0,https://www.gelbeseiten.de/gsbiz/61f4bc2f-ad74-43aa-aadf-cf87a2073e8a
1908,Bukowski Sanitär- u. Heizungstechnik GmbH,Wilhelm-Busch-Weg 9 42699  Solingen-Ohligs-Aufderhöhe,frank.bukowski@t-online.de,(0212) 7 40 04,https://www.gelbeseiten.de/gsbiz/0e9aabd6-089e-45de-9ec8-0b4416b6cb73
1909,Haas,Moosfeldstr. 9 82275  Emmering (FFB),info@haas-kanalbau.de,(08141) 62 19 70,https://www.gelbeseiten.de/gsbiz/f307af50-2534-4da9-af61-e73628449035
1910,HZ Stahlbau GmbH,Industriestr. 9 63927  Bürgstadt,info@hz-stahlbau.de,(09371) 9 47 18 40,https://www.gelbeseiten.de/gsbiz/6fa2d755-d2c0-4911-8a8b-78f37cce541d
1911,Lange Straßen- u. Tiefbau,Steinweg 15 01662  Meißen,strassenbaulange@freenet.de,(03521) 73 24 03,https://www.gelbeseiten.de/gsbiz/bd75fb0b-b9eb-4f0e-b1b3-d46364e1b819
1912,SIEBER GmbH Hoch- u. Tiefbau,Werthstr. 20 92421  Schwandorf,info@bauunternehmen-sieber.de,(09431) 5 51 72,https://www.gelbeseiten.de/gsbiz/47867c7a-62a2-43e0-b7e7-2bf371776f74
1913,Steiner GmbH & Co. KG,Industriestr. 1 86459  Gessertshausen-Margertshausen,info@steiner-tiefbau.de,(08238) 96 21-0,https://www.gelbeseiten.de/gsbiz/b90fcb17-7847-4bee-820e-41c38c3904d2
1914,Willibald Kilian,Schlegldorf 75 83661  Lenggries-Schlegldorf,info@kilian-willibald.de,(08042) 50 55-0,https://www.gelbeseiten.de/gsbiz/d6434af9-9e53-492b-932a-1f5fa9622b61
1915,M. Ding Straßen- und Tiefbau e.K.,Pfälzerstr. 50 38112  Braunschweig-Veltenhof,info@ding-tiefbau.de,(0531) 31 08 30,https://www.gelbeseiten.de/gsbiz/5e6a9199-a47d-45f1-84d2-dd00abdf8679
1916,Meyer & Bilal GmbH,Reichenbachstr. 10 68309  Mannheim-Käfertal,info@meyer-bilal.de,(0621) 3 24 87 67,https://www.gelbeseiten.de/gsbiz/79b33dac-5f04-4a27-9836-47e1f084fd57
1917,Bäumer Heinrich GmbH,Widerlichstr. 36 91058  Erlangen-Bruck,,(09131) 68 59 58-0,https://www.gelbeseiten.de/gsbiz/407dbb32-5005-4f35-93ce-307e4fca5cd1
1918,Bauunternehmen Rockstroh,Elsa-Brandström-Str. 9 40878  Ratingen-Zentrum,,(02102) 2 78 15,https://www.gelbeseiten.de/gsbiz/3b606617-c9fa-4f05-b9c0-4f982b9bd821
1919,Bauunternehmung Middelmann GmbH,Niederstr. 20 40789  Monheim,info@middelmannbau-monheim.de,(02173) 5 19 66,https://www.gelbeseiten.de/gsbiz/1661e614-dcb7-421f-8a43-71400b1d4394
1920,BTD GmbH,Stuckbergstr. 1 95448  Bayreuth-St. Georgen,info@btd-tankschutz.de,(0921) 7 89 74-0,https://www.gelbeseiten.de/gsbiz/a71f8799-9b08-4275-afc8-a50031b9a832
1921,G + L Anlagenbau,Hastener Str. 136-138 42855  Remscheid-Nord,info@gl-anlagenbau.de,(02191) 58 95 00,https://www.gelbeseiten.de/gsbiz/a7e8265e-fdf2-43cb-bc34-97a0d6568039
1922,Goedtel & Theissinger GmbH,Grubenhof 1 67737  Frankelbach,info@goedtel-theissinger.de,(06308) 9 21 10,https://www.gelbeseiten.de/gsbiz/8c9d2615-8e1e-4969-8e41-7675dd8088e0
1923,HSK Heizung Sanitär Klimatechnik GmbH,Winkeln 74 41068  Mönchengladbach-Winkeln,,(02161) 53 19 27,https://www.gelbeseiten.de/gsbiz/405f06c3-0f1a-4656-b0bf-325296870b69
1924,Junkes Klimatechnik GmbH,Ottostr. 4 54294  Trier,info@junkes.de,(0651) 8 10 94 00,https://www.gelbeseiten.de/gsbiz/ba35062f-44ef-473d-bb50-efa0e617cc2b
1925,"Krauß & Blank GmbH, Maschinen-Anlagenbau",In den Wintergärten 1 67697  Otterberg,kraussblankgmbh@aol.com,(06301) 22 91,https://www.gelbeseiten.de/gsbiz/bb03ba47-ebf4-4b3c-a323-2e9a34f0aed8
1926,Luding GmbH,Trogenau 40 95194  Regnitzlosau-Trogenau,info@luding-tiefbau.de,(09294) 9 75 54 30,https://www.gelbeseiten.de/gsbiz/ab8e9896-3066-411c-bec3-1cadb1f059bf
