Nr,Name,Address,Email,Telefon,Web
140,Njie Ousmann Schiffsmaklerbüros u. -agenturen,Altonaer Poststr. 3 22767  Hamburg-Altona-Altstadt,,(01520) 8 48 61 78,https://www.gelbeseiten.de/gsbiz/7f2e9eec-e19b-45f8-9d4f-2f586d34c450
141,Walther Möller GmbH & Co KG,22767  Hamburg,,(0171) 6 53 47 32,https://www.gelbeseiten.de/gsbiz/02bf4b0c-b62d-40a9-b772-d75588139ea8
142,"Winter, Heimo Shipping & Port Services e. K.",Pommernweg 11 25541  Brunsbüttel,,(04852) 9 40 44-0,https://www.gelbeseiten.de/gsbiz/3ddfb956-a527-4594-9ab7-2a40b5ad2ecc
143,Bertling F. H. KG,Große Altefähre 23 23552  Lübeck-Innenstadt,,(0451) 7 99 02-0,https://www.gelbeseiten.de/gsbiz/5fbdf6d1-0cf2-4009-aa22-066538df0e62
144,Cargo-Levant Linienagenturen GmbH,Rödingsmarkt 26 20459  Hamburg-Altstadt,,(040) 3 76 98-0,https://www.gelbeseiten.de/gsbiz/7f692c3f-1b37-4b07-8eb2-c4b9891edfe3
145,Fahrgastschiff-Vermittlung Yacht Brokers Werner Höner Schiffsmakler,Am Jachthafen 1 23774  Heiligenhafen,,(04362) 90 05 93,https://www.gelbeseiten.de/gsbiz/f2c70408-eb5c-403e-bfe1-ed3349e846a5
146,Howe Robinson Partners(UK)Ltd.,Neuer Wall 52 20354  Hamburg-Neustadt,,(040) 2 26 30 83-0,https://www.gelbeseiten.de/gsbiz/bd021d94-584f-4ca4-b743-d5e4ee395e8e
147,MRA Maritime Reefer Agency GmbH,Van-der-Smissen-Str. 2A 22767  Hamburg-Altona-Altstadt,,(040) 3 86 15 30-0,https://www.gelbeseiten.de/gsbiz/eee476ba-dc30-4b84-bcb6-5f7342188f0c
148,MRA Maritime Reefer Agency GmbH,Van-der-Smissen-Str. 2A 22767  Hamburg-Altona-Altstadt,,(040) 3 86 15 30-0,https://www.gelbeseiten.de/gsbiz/eee476ba-dc30-4b84-bcb6-5f7342188f0c
149,"Percival, E.",Dr.-Eckener-Str. 17 27793  Wildeshausen,,(04431) 13 57,https://www.gelbeseiten.de/gsbiz/1300d714-1eab-4b85-acea-40c44bf87a8d
150,Pott H.W. + Körner (GmbH & Co.),Eiffestr. 78 20537  Hamburg-Borgfelde,,,https://www.gelbeseiten.de/gsbiz/65f47424-446e-4fe2-8391-e37a9d09cd3d
151,Pott H.W. + Körner (GmbH & Co.) Schiffsmakler,Eiffestr. 78 20537  Hamburg-Borgfelde,,(040) 2 54 55-02,https://www.gelbeseiten.de/gsbiz/42f6e7b0-6f7b-4af8-9521-ee15fd66ab73
152,Rieck u. Petersen GmbH,Grimm 14 20457  Hamburg-Altstadt,,(040) 35 00 42-6,https://www.gelbeseiten.de/gsbiz/44853c9e-d72b-4efd-9dcb-716838b896e1
153,Sartori & Berger,Ost-West-Str. 5 18147  Rostock-Nordost,,(0381) 6 70 89-0,https://www.gelbeseiten.de/gsbiz/678798b4-c60b-4765-b7f4-a92076bf6460
154,Sartori & Berger GmbH & Co. KG,Ost-West-Str. 5 18147  Rostock-Peez,,(0381) 6 70 76-0,https://www.gelbeseiten.de/gsbiz/99de06ed-02c7-455e-a71d-9a979bf63093
155,Schmid Wilhelm E.F. GmbH Schiffsmakler,Am Außenhafen 25813  Husum,,(04841) 20 14,https://www.gelbeseiten.de/gsbiz/5fd92f3e-3591-4ce2-a5f3-de9c4627156d
156,Tankschiffsspedition Deveer GmbH,Edelweißstr. 136 41564  Kaarst-Holzbüttgen,,(02131) 60 40 88,https://www.gelbeseiten.de/gsbiz/81c5e3b2-6c0e-476d-8130-b7a7d6de4a50
157,THCH Thorsten Heyer Chartering e.K.,Altstädter Str. 19 20095  Hamburg-Altstadt,,(0171) 5 20 02 35,https://www.gelbeseiten.de/gsbiz/025eb99a-1801-40a1-af70-e996b5c066cc
158,Victoria Shipbrokers,Große Elbstr. 42 22767  Hamburg-Altona-Altstadt,,(040) 82 22 49-0,https://www.gelbeseiten.de/gsbiz/9468deb7-b714-4dd5-8d5c-cd6eedb42bfa
159,Austrian Chartering Service GmbH,Schopenstehl 20 20095  Hamburg-Altstadt,,(040) 33 72 06,https://www.gelbeseiten.de/gsbiz/dc698354-8aca-4269-ab66-8c06dfc8819b
160,BAVARIA SHIPPING AGENCY GMBH,Am Plärrer 2 90429  Nürnberg-Rosenau,,(0911) 2 74 49-0,https://www.gelbeseiten.de/gsbiz/3c9ae717-572b-4bf4-a738-e5aafb837947
161,Emdena Chartering,22605  Hamburg,,(0171) 4 76 56 11,https://www.gelbeseiten.de/gsbiz/59db4955-3d12-492d-afb5-980a2ad58a89
162,Emdena Chartering,22605  Hamburg,,,https://www.gelbeseiten.de/gsbiz/e7491975-8347-4f3b-aaa1-093cbd2aaa00
163,Seidemann Rolf D.,Ludwig-Roselius-Allee 123 28329  Bremen-Sebaldsbrück,,(0421) 34 14 10,https://www.gelbeseiten.de/gsbiz/35c0671c-dc44-43a9-b245-32e90aa46ed8
164,SKS Skandinavienkai ShipService GmbH & Co. KG Schiffsmakler,Zum Hafenplatz 1 23570  Lübeck-Travemünde,,(04502) 8 05 32,https://www.gelbeseiten.de/gsbiz/5d884ee4-8bf7-4184-be87-634be973aacf
165,Winter Heimo Shipping & Port Services e. K.,,,(01511) 2 10 17 72,https://www.gelbeseiten.de/gsbiz/e1f4e6f9-d85c-470f-ba0b-da5eeceafb60
166,AIS,Kanalweg 15 26721  Emden-Harsweg,,(04921) 99 77 19,https://www.gelbeseiten.de/gsbiz/f394909c-c581-4a38-9e40-a2159305fed6
167,Barelds Jacob,Hafenstr. 15A 49733  Haren,,(05932) 90 38 88,https://www.gelbeseiten.de/gsbiz/aa370d98-e929-4ef5-9514-adce1632ae2a
168,Bäume Volkmar Schiffsmakler,Boxholmstr. 9 25451  Quickborn,,(04106) 6 75 70,https://www.gelbeseiten.de/gsbiz/fe0fe789-1901-4bdc-9540-8c53da913824
169,Bolz Peter,,,,https://www.gelbeseiten.de/gsbiz/bfa18aa5-758a-4db6-8eb6-fd8ad1a93054
170,Bothe Rolf,Heidestr. 254 27211  Bassum-Neubruchhausen,,(04248) 4 90,https://www.gelbeseiten.de/gsbiz/4cafb2a9-3798-41b2-8616-5afe2ec8caba
171,Denmar Chartering & Trading GmbH,Hagenbeckstr. 124 22527  Hamburg-Stellingen,,(040) 6 92 12 95-0,https://www.gelbeseiten.de/gsbiz/fd1a17d9-66a4-4c1e-9108-cf391657616c
172,Dreumel Jörg,,,,https://www.gelbeseiten.de/gsbiz/65acdb1d-ab37-41df-a4df-912f9a2f649a
173,Frachtkontor Junge & Co.,Ballindamm 17 20095  Hamburg-Altstadt,,,https://www.gelbeseiten.de/gsbiz/003cc369-57a1-4cdc-a887-9d090d3d6900
174,GERMA Chartering GmbH,Colonnaden 72 20354  Hamburg-Neustadt,,(0173) 2 47 17 13,https://www.gelbeseiten.de/gsbiz/1dabb584-969c-43b0-91c6-c19c37c1409a
175,GERMA Chartering GmbH,Fehlandtstr. 50 20354  Hamburg-Neustadt,,(040) 35 75 66-0,https://www.gelbeseiten.de/gsbiz/6937f80a-c352-4efc-bc2a-c9ea43b0dd7f
176,Globe Ship Agency GmbH,Im Winkel 7 20251  Hamburg-Eppendorf,,(040) 47 74 40,https://www.gelbeseiten.de/gsbiz/5d49118e-e63b-40ac-9433-239308b096bd
177,Hein GmbH,Woltmanstr. 8 27472  Cuxhaven,,(04721) 57 13-0,https://www.gelbeseiten.de/gsbiz/583ab201-0214-43d4-90ff-feb945013ceb
178,HMS Hamburg Maritime Services GmbH,Neuhöfer Brückenstr. 8 21107  Hamburg-Wilhelmsburg,,(040) 28 41 37-0,https://www.gelbeseiten.de/gsbiz/c2572250-3a5e-40f4-bc6d-e4b2906272a8
179,JSN Shipping GmbH,Große Theaterstr. 7 20354  Hamburg-Neustadt,,(040) 32 57 67-0,https://www.gelbeseiten.de/gsbiz/0eb24686-d586-4f60-9e29-c5c52d2b6950
180,Junge GmbH & CO. KG,Schliemannstr. 13A 18059  Rostock-Hansaviertel,,(0381) 2 00 32 43,https://www.gelbeseiten.de/gsbiz/7fd67dd1-21ae-44a5-a041-041a34236133
181,Jürgen H. Strauss GmbH & Co.KG Schiffahrtsunternehmen,Cremon 33 20457  Hamburg-Altstadt,,(040) 2 19 03 40,https://www.gelbeseiten.de/gsbiz/010b5d85-c317-4832-8ff0-3e6ae4fe9567
182,Kampen Uwe Schiffsmakler,Paul-Sorge-Str. 179 22455  Hamburg-Niendorf,,(040) 5 51 78 64,https://www.gelbeseiten.de/gsbiz/3a4136c4-01c6-4cf5-ba28-a10b7628f727
183,Kersting Reinhold Schiffsmakler,Hirtenbrink 17 21423  Winsen (Luhe)-Pattensen,,(04173) 80 64,https://www.gelbeseiten.de/gsbiz/8bf40ab1-1699-49b7-8950-694b4e04bab0
184,Lubczyk Gerd Schiffsmakler,Lohkampstr. 131 22523  Hamburg-Eidelstedt,,(040) 57 37 89,https://www.gelbeseiten.de/gsbiz/db7e0f8b-7a20-4d01-af9c-826c988d5c56
185,Master-Yachting GmbH,Oskar-Laredo-Platz 1 97080  Würzburg-Altstadt,,0800  4 66 27 83,https://www.gelbeseiten.de/gsbiz/6222bc3b-eb7b-42a1-a95d-52c1cfa1c2b7
186,Meerpahl & Meyer GmbH,Eschenburgstr. 27 23568  Lübeck-St. Gertrud,,(0451) 3 89 80-0,https://www.gelbeseiten.de/gsbiz/008b7043-dd21-4440-97bd-cc6213ceb95c
187,NSH-Shipbrokers GmbH,Am Sandtorkai 22-23 20457  Hamburg-HafenCity,,(01522) 4 32 34 44,https://www.gelbeseiten.de/gsbiz/a5376eff-ee9e-4a0d-8a93-5355d8810131
188,Oldendorff Carriers GmbH & Co. KG,Willy-Brandt-Allee 6 23554  Lübeck-Innenstadt,,,https://www.gelbeseiten.de/gsbiz/aa535da7-f6e6-4e59-abcd-0e7229ad135e
189,"Ott Oscar, Amsinck & Hell Nachf. (GmbH & Co.)",Neuding 8 22607  Hamburg-Groß Flottbek,,(0172) 4 01 93 73,https://www.gelbeseiten.de/gsbiz/ceb413e7-0111-41eb-95d9-80b492171063
190,Projekt & Chartering GmbH,Alter Marktplatz 8 21720  Steinkirchen,,(04142) 8 89 44-0,https://www.gelbeseiten.de/gsbiz/724fd6b2-db92-4fe0-be03-6c8a0d7e9a6c
191,Rabien& Stadtlander GmbH,Kornstr. 313 28201  Bremen-Huckelriede,,(0421) 34 66 36 98,https://www.gelbeseiten.de/gsbiz/9d9880ca-2f65-40b9-8cd1-2b6fb4c58438
192,Rossi Josef Schiffsmakler,Auf der Höhe 12 41564  Kaarst-Driesch,,(02131) 51 45 84,https://www.gelbeseiten.de/gsbiz/94e6ac48-8bbb-4fe5-9042-f6dfc04e2f68
193,Samskip GmbH Niederlassung Hamburg,Rödingsmarkt 29 20459  Hamburg-Altstadt,,,https://www.gelbeseiten.de/gsbiz/a6dec479-bbbf-412c-9602-6bd7929f0376
194,Schoonbeek W. Inh. Heiko Müller,Erste Hafenstr. 12 21079  Hamburg-Heimfeld,,,https://www.gelbeseiten.de/gsbiz/a105b51a-1a2e-4e09-87f5-4633a60a12af
195,Sealift Linienagenturen G.m.b.H.,Ausschläger Weg 73 20537  Hamburg-Hammerbrook,,(0172) 4 13 62 94,https://www.gelbeseiten.de/gsbiz/a065f3db-99b8-4121-82e0-2c8c75e1dd53
196,Seefeld Michael Schiffsmakler,Bernadottestr. 3 22763  Hamburg-Ottensen,,(040) 39 67 50,https://www.gelbeseiten.de/gsbiz/35c8d9dd-3f9b-433d-b410-488fc4745e40
197,Seefeld-UTCO-ABS,Bernadottestr. 3 22763  Hamburg-Ottensen,,(040) 39 90 48 88,https://www.gelbeseiten.de/gsbiz/14ecd500-5319-46b4-9c1e-dcc926fd5d98
198,Shipping u. Chartering GmbH,Am Ringwall 44 27476  Cuxhaven-Duhnen,,(04721) 4 91 15,https://www.gelbeseiten.de/gsbiz/a1d96105-d125-48b1-9400-3c619ee80eb4
199,Stehn e.K.,Harvestehuder Weg 8A 20148  Hamburg-Rotherbaum,,(040) 51 47 77,https://www.gelbeseiten.de/gsbiz/2d9b0cec-a94c-48f5-993f-2d224cbff475
200,Stehn Helmuth Schiffsmakler,Kopischweg 30 22455  Hamburg-Niendorf,,(040) 5 51 88 48,https://www.gelbeseiten.de/gsbiz/24ac3d90-781f-463b-8c15-ecf87642fa1e
201,UASAC (Deutschland) GmbH,Leipziger Str. 59A 60487  Frankfurt-Bockenheim,,(069) 55 00 89,https://www.gelbeseiten.de/gsbiz/985493fc-fb5c-43c9-a76a-6b9921cfa28b
202,VITA Shipping GmbH & Co. KG,Ferdinandstr. 47 20095  Hamburg-Altstadt,,(040) 3 25 63 19,https://www.gelbeseiten.de/gsbiz/46f10e46-d91f-4978-a395-8b44b73d81fa
203,Walter J. Hinneberg GmbH,Ballindamm 7 20095  Hamburg-Altstadt,,(040) 30 03 08-3,https://www.gelbeseiten.de/gsbiz/f530ef60-e993-4237-a5f7-52daacab5a3a
204,Wolter C.M.T. Schiffsmakler Sped.,Vor dem Brücktor 4 23730  Neustadt in Holstein,,(04561) 44 33,https://www.gelbeseiten.de/gsbiz/5e195b62-3909-4450-968d-9e351a8b2ae2
205,Donau Agency Schiffahrtsagentur,94032  Passau,,(0851) 3 30 07,https://www.gelbeseiten.de/gsbiz/a94020d1-f83d-40ce-b237-f962a248a495
206,Felter GmbH & Co. KG M. Olivier Shipbroker / Consultant,20148  Hamburg,,(040) 41 28 83 05,https://www.gelbeseiten.de/gsbiz/2384d8dc-c4ac-43c2-854d-91b2ab96fb01
207,Kühl Horst Schiffsmakler,24257  Hohenfelde,,(04385) 15 23,https://www.gelbeseiten.de/gsbiz/2575df0d-565e-433c-b088-2851447f4bc3
208,Seefeld-UTCO-ABS Seefeld Michael,,,,https://www.gelbeseiten.de/gsbiz/44ec0d1a-875b-4240-9a21-da9548351d08
209,Stehn & CO. OHG,20148  Hamburg,,(0172) 8 72 08 90,https://www.gelbeseiten.de/gsbiz/67a67f3f-c953-4a6c-8246-b8b97ddc2322
210,Wolter C.M.T.,23730  Neustadt in Holstein,,,https://www.gelbeseiten.de/gsbiz/9de203db-028a-49d3-8246-11194243af97
211,Vereinigung Bremer Schiffsmakler und Schiffsargentern e.V.,28195  Bremen,,(0421) 32 72 32,https://www.gelbeseiten.de/gsbiz/f531a7dc-e699-4e2c-9bec-79748ee212c6
212,Schiffsmakler,97828  Marktheidenfeld,,,https://www.gelbeseiten.de/gsbiz/619512f9-e355-430b-a97d-fc3e06fef75a
213,THG Transportvermittlungs- u. Handelsgesellschaft mbH,Obere Gasse 24 97828  Marktheidenfeld,,(09391) 60 06-0,https://www.gelbeseiten.de/gsbiz/04157c34-3283-4e3e-b3e4-e716c58b96db
214,ATLANTIS Shipping GmbH,Am Großen Dahlen 32B 21077  Hamburg-Eißendorf,,(040) 76 01 00-0,https://www.gelbeseiten.de/gsbiz/46a4304a-5db3-4359-b3c3-2f230a2a0e56
215,Aug. Bolten Wm. Miller's Nachfolger (GmbH & Co.) KG Seereederei,Mattentwiete 8 20457  Hamburg-Altstadt,,(040) 36 01-0,https://www.gelbeseiten.de/gsbiz/9ff23811-6aa4-4b7f-afbd-832af0cd68ad
216,Martin Bencher (Germany) GmbH Spedition,Barmbeker Str. 3a 22303  Hamburg-Winterhude,,(040) 1 81 28 58 60,https://www.gelbeseiten.de/gsbiz/42680d9e-4718-4e4e-a850-35629a64d608
217,Go.Shipping GmbH und Co.KG,Groß Flottbeker Str. 49A 22607  Hamburg-Groß Flottbek,,(040) 86 69 07 19,https://www.gelbeseiten.de/gsbiz/4474da81-085f-4d8d-97c6-2826dd5dee1b
218,HMC Hamburg Maritime Chartering GmbH,Große Elbstr. 277 22767  Hamburg-Altona-Altstadt,,(040) 8 98 05 75-0,https://www.gelbeseiten.de/gsbiz/45489cd9-2c64-4214-97ab-1e5a8b78dd95
219,Knüppel Schiffahrts GmbH,Ballindamm 17 20095  Hamburg-Altstadt,,(040) 74 21 33 84,https://www.gelbeseiten.de/gsbiz/719b8048-c04b-4d9f-aae7-57818a8c70f0
220,Mega Freight A. S. S. K. GmbH,Großneumarkt 24 20459  Hamburg-Neustadt,,(040) 43 25 00 20,https://www.gelbeseiten.de/gsbiz/2106cec8-a974-48c0-a88a-73d753a58593
221,MEGA freight ASSK GmbH,Großneumarkt 24 20459  Hamburg-Neustadt,,(040) 43 25 00 20,https://www.gelbeseiten.de/gsbiz/2106cec8-a974-48c0-a88a-73d753a58593
222,OWL Ocean World Lines Europe GmbH,Lippeltstr. 1 20097  Hamburg-Hammerbrook,,(040) 39 84 81-0,https://www.gelbeseiten.de/gsbiz/682364c9-c2ca-4df6-9ae8-1fe897eac947
223,SKAARUP SCHIFFAHRTS GmbH,Colonnaden 51 20354  Hamburg-Neustadt,,(040) 35 75 53-0,https://www.gelbeseiten.de/gsbiz/ecc96313-969b-45e0-a858-d48217c672de
224,Gefo Gesellschaft für Oeltransporte mbH,Kurze Mühren 2 20095  Hamburg-Altstadt,,(040) 3 01 05-0,https://www.gelbeseiten.de/gsbiz/fa5fa074-eef6-4aa4-ab3b-99544c1db113
225,Paul Günther Deutschland GmbH Logistiksysteme,Altenwerder Hauptstr. 11-15 21129  Hamburg-Altenwerder,,(040) 3 76 89 10,https://www.gelbeseiten.de/gsbiz/32c033b3-feee-475a-9261-9d9e7b338f26
226,Paulmann Herbert,Lesumer Str. 15B 27721  Ritterhude-Ihlpohl,,(0421) 6 93 00 84,https://www.gelbeseiten.de/gsbiz/df8542a8-e5af-430f-80a6-78f4c3b89deb
Nr,Name,Address,Email,Telefon,Web
1,Personenschifffahrt Siebengebirge eG,Gotenstr. 27 53175  Bonn,,(0228) 36 37 37,https://www.gelbeseiten.de/gsbiz/9b2bb471-5e64-4b9c-b36e-5c99fd52292b
2,Nowakowski Dirk Rheinfähre Walsum,Theißelmannstr. 15 47178  Duisburg-Alt-Walsum,,(0203) 8 79 67 69,https://www.gelbeseiten.de/gsbiz/299b8af4-ecd3-4a57-99ad-dbc99bb63605
3,"Schiffahrt Ratzeburger See, GmbH & Co. KG",Schloßwiese 6 23909  Ratzeburg,info@schiffahrt-ratzeburg.de,(04541) 79 00,https://www.gelbeseiten.de/gsbiz/2bbf5a48-9a21-4f99-a68f-ce7b970e889a
4,Fahrgastschifffahrt Wusterhausen/Dosse,Domstr. 1 16868  Wusterhausen/Dosse,,(033979) 55 99 77,https://www.gelbeseiten.de/gsbiz/b153c55d-793a-409a-8fc6-67c65ee1f4ff
5,Reederei Bernd Kuhl GmbH,Fuchsweg 19 14548  Schwielowsee-Geltow,,(0179) 1 27 61 63,https://www.gelbeseiten.de/gsbiz/fa7649eb-bb94-4c19-be2f-7666c5dae339
6,Wasser- und Schifffahrtsamt Berlin Schleuse Kleinmachnow,Stahnsdorfer Damm 1 14532  Kleinmachnow,,(033203) 5 77 28-0,https://www.gelbeseiten.de/gsbiz/b58c9e14-7d58-48c2-ae7f-610f9c77c0ec
7,Schiffstouristik Kurth + Schiebe Würzburg Schiffsreservierung,Kranenkai 97070  Würzburg-Altstadt,,(0931) 5 85 73,https://www.gelbeseiten.de/gsbiz/6cebdf15-6200-42f2-a380-258baf607787
8,DHG Weisse Flotte Duisburg GmbH Personenschifffahrt,Münzstr. 56 47051  Duisburg-Altstadt,,(0203) 7 13 96 67,https://www.gelbeseiten.de/gsbiz/afed2e8a-cfdd-479a-a788-ce79d0740efe
9,Bergedorfer Schiffahrts-Linie Buhr GmbH,Alte Holstenstr. 64 21029  Hamburg-Bergedorf,,(040) 73 67 56 90,https://www.gelbeseiten.de/gsbiz/676b13a1-af08-40a7-845a-ddca423b7dc2
10,Germania Schiffahrt,Rathausstr. 4A 26789  Leer,,(0491) 59 82,https://www.gelbeseiten.de/gsbiz/8ccd8e00-6f3c-459d-986d-6b0cded9f745
11,Hirzmann GmbH,Römerbergstr. 17 56598  Rheinbrohl,hirzmann-gmbh@web.de,(02635) 39 71,https://www.gelbeseiten.de/gsbiz/570794df-49fa-4647-9d06-ac80bb3301b1
12,Grimaldi-Mafratours Inh. Franz Manfred,Hagerweg 36 47798  Krefeld-Stadtmitte,,(02151) 1 52 04 75,https://www.gelbeseiten.de/gsbiz/ec8aa85e-dd49-4056-82ab-b111badddacb
13,Magdeburger Weiße Flotte,Petriförder 1 39104  Magdeburg-Altstadt,,(0391) 53 28 89-0,https://www.gelbeseiten.de/gsbiz/ba4d642d-9deb-4ce2-a9cb-a80cea5785d1
14,Saale-Unstrut-Schiffahrts-Gesellschaft mbH,Steinweg 33 06618  Naumburg,,(03445) 26 10 88-0,https://www.gelbeseiten.de/gsbiz/889dafba-8ab2-4bfe-83e8-7362612ff429
15,Traverundfahrt Untertrave - Dassow mit der Quandt-Linie,Willy-Brandt-Allee 13 23554  Lübeck-Innenstadt,info@quandt-linie.de,(0451) 7 77 99,https://www.gelbeseiten.de/gsbiz/e32a4a96-b3a9-4cca-b21e-cbdd30f0ea8a
16,Sächsische Dampfschiffahrts-GmbH & Co. Conti Elbschiffahrts KG,Georg-Treu-Platz 3 01067  Dresden-Innere Altstadt,,(0351) 86 60 90,https://www.gelbeseiten.de/gsbiz/8688c2ea-bc44-4618-b428-ef4d3ccc0eaf
17,Weiße Flotte Fahrgastschiffahrt Schwerin GmbH,Werderstr. 140 19055  Schwerin-Altstadt,,(0385) 5 57 77-0,https://www.gelbeseiten.de/gsbiz/0e5d96aa-8532-46a3-9e35-22d3b73fed43
18,Loreley-Linie WEINAND GmbH,Rheinuferstr. 56 56341  Kamp-Bornhofen,edelsteinhaus-erwin-hess@t-online.de,(06773) 3 41,https://www.gelbeseiten.de/gsbiz/8c679d95-80e1-4d6f-a91f-9aca57a37d51
19,Weisse Flotte Baldeney GmbH,Hardenbergufer 379 45239  Essen-Fischlaken,,(0201) 1 85 79 90,https://www.gelbeseiten.de/gsbiz/1dc7fe6c-0b4c-4740-9d13-1ef5bd17535e
20,Weisse Flotte Baldeney-GmbH,Hardenbergufer 379 45239  Essen-Fischlaken,,(0201) 1 85 79 90,https://www.gelbeseiten.de/gsbiz/1dc7fe6c-0b4c-4740-9d13-1ef5bd17535e
21,Adolphsdorfer Torfschiffer e.V.,Adolphsdorfer Str. 2 28879  Grasberg-Adolphsdorf,,(04792) 95 12 00,https://www.gelbeseiten.de/gsbiz/a36b8947-2ee4-4d0d-86df-a8569ebc0db8
22,Bonntourist Personenschiffahrt Schmitz GmbH,Rheinaustr. 241 53225  Bonn-Beuel,,(0228) 46 66 57,https://www.gelbeseiten.de/gsbiz/beec283c-bcfc-43ae-89c4-7990e15852a0
23,Borkumer Kleinbahn- und Dampfschiffahrt-Gesellschaft mbH,Georg-Schütte-Platz 8 26757  Borkum,,(04922) 3 09-0,https://www.gelbeseiten.de/gsbiz/32840fae-877c-432c-b11e-1869c1905b00
24,Hafen Seedorf Betriebs- u. Verwaltungsgesellschaft mbH,Seedorf 12A 18586  Sellin-Seedorf,,(038303) 9 56 50,https://www.gelbeseiten.de/gsbiz/92b2af6a-c4f1-49a2-af13-ae0160cace87
25,Reederei Cassen Eils GmbH,Bei der Alten Liebe 12 27472  Cuxhaven,,(04721) 3 22 11,https://www.gelbeseiten.de/gsbiz/630d124a-abcb-4d2d-a6b7-5b49d8e6878f
26,Schiffahrt Brombachsee Lux Werft Schiffahrt GmbH,Am Anger 10 91785  Pleinfeld-Ramsberg,,(09144) 9 27 05-0,https://www.gelbeseiten.de/gsbiz/e4b79865-442b-4865-857a-26a835180c41
27,Reederei Schwaben GmbH,Hafenstr. 19-21 74076  Heilbronn,info@reedereischwaben.de,(07131) 99 50 30,https://www.gelbeseiten.de/gsbiz/c219f074-c95a-4841-b169-00510ba391ad
28,Bayerische Seenschifffahrt Ammersee,Landsberger Str. 81 82266  Inning,ammersee@seenschifffahrt.de,(08143) 9 40 21,https://www.gelbeseiten.de/gsbiz/fb1c46e7-0f15-465c-882e-f4489fb4a286
29,Event- und Charterschifffahrt Berlin,Köpenicker Str. 252 12683  Berlin-Biesdorf,,(030) 55 87 68 14,https://www.gelbeseiten.de/gsbiz/fbf6a697-4072-4b15-a306-00ead92845e5
30,Könemann Schifffahrt GmbH,Werner-Lüdtke-Str. 1 23617  Stockelsdorf,,(0451) 2 80 16 35,https://www.gelbeseiten.de/gsbiz/bc959635-c8b0-4078-8920-011822195745
31,Loreley-Linie Weinand Personenschiffahrt GmbH,Rheinallee 55-56 56154  Boppard,info@loreley-linie.de,(06742) 56 89,https://www.gelbeseiten.de/gsbiz/50ff8345-0de8-4b5f-a6aa-d970bae69748
32,NAVIS Schiffahrts- und Speditions AG,Billhorner Kanalstr. 69 20539  Hamburg-Rothenburgsort,,(040) 7 89 48-0,https://www.gelbeseiten.de/gsbiz/cfdbda23-ce2a-4712-b961-afc1dd534a30
33,"Rahder HG Reederei Schiffsausflüge, Helgolandfahrten Verwaltung",Fischerkai 2 25761  Büsum,,(04834) 13 80,https://www.gelbeseiten.de/gsbiz/0abce0df-abac-4fc8-8dd7-af7da6293e3a
34,Rubinic Jadebarkassen Rudolf,Jadeallee 46 26382  Wilhelmshaven-Innenhafen,,0174 7 29 46 65,https://www.gelbeseiten.de/gsbiz/1bde4a06-0e45-4049-b779-cccd3c55a112
35,Schrader Marina Schlei GmbH Sportbootservice,Kreisstr. 10 24857  Borgwedel,,(04354) 80 02-3,https://www.gelbeseiten.de/gsbiz/a9bb4907-1f4b-4260-ac6b-b0b553ff6fc1
36,Wakenitz-Schifffahrt Raimund Quandt Schiffsreisen,Wakenitzufer 1C 23564  Lübeck-St. Gertrud,,(0451) 79 38 85,https://www.gelbeseiten.de/gsbiz/1ff1dae8-bee4-4f68-98b6-688d3331230d
37,FRS Helgoline GmbH & Co. KG,27498  Helgoland,,0180 3 20 20 25 2,https://www.gelbeseiten.de/gsbiz/02b4e999-0ae3-483b-8c9a-bccf0b51aa8f
38,Travemündefahrt im Charterverkehr mit der Quandt-Linie,Willy-Brandt-Allee 13 23554  Lübeck-Innenstadt,info@quandt-linie.de,(0451) 7 77 99,https://www.gelbeseiten.de/gsbiz/a27e9156-491f-4132-bf1e-ac30a6020835
39,Wiedenhöft Otfrid Reederei,Seerandstr. 23 16247  Joachimsthal,werbellinsee@web.de,(033361) 4 74,https://www.gelbeseiten.de/gsbiz/1d47209a-ce18-481b-a70b-4a055e291851
40,Yachthafen Donautal,93309  Kelheim,,(09405) 51 69,https://www.gelbeseiten.de/gsbiz/62e201fe-7444-4a1b-992d-1bdcb657b5c6
41,Bodensee-Schiffsbetriebe GmbH,Stedigasse 20 78479  Reichenau,,(07534) 99 97 67,https://www.gelbeseiten.de/gsbiz/6a303849-570a-4059-b5b4-29730d64f8be
42,Agency Cuxhaven GmbH,Melkerweg 54 27478  Cuxhaven-Altenwalde,,(04723) 50 54 44,https://www.gelbeseiten.de/gsbiz/d13dfd12-d9f4-4841-8199-49be368742cc
43,Abou Merhi Verschiffungen,Borstelmannsweg 145 20537  Hamburg-Hamm,,(040) 41 09 39-0,https://www.gelbeseiten.de/gsbiz/d948bd85-0df8-4c23-95ef-51af230bc3e5
44,Bremer Reederei E & B GmbH,Kapitän-Alexander-Str. 16 27472  Cuxhaven,,(04721) 5 90 54-0,https://www.gelbeseiten.de/gsbiz/376d8ebe-aca5-48d2-a723-0f882a70095d
45,Seahorse Reederei,Steinstr. 28 40210  Düsseldorf-Stadtmitte,,0700  73 24 67 73,https://www.gelbeseiten.de/gsbiz/bd5392a4-e3a2-45bf-bc3e-aff3cc29d6bd
